query_name,sources,start,end,duration_seconds,http_requests,produced_results,results_count,error
6_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:32:08.062160,2026-04-17T13:32:12.610361,4.548201,5.0,False,0,DEBUG: Server reported client-side error
7_ns.rq,"['https://beta.sparql.swisslipids.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:32:13.611667,2026-04-17T13:32:18.228781,4.617114,5.0,False,0,DEBUG: Server reported client-side error
001_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T13:32:18.229139,2026-04-17T13:32:23.047570,4.818431,3.0,False,0,DEBUG: Server-side error encountered
006_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T13:32:24.048843,2026-04-17T13:32:28.738108,4.689265,4.0,False,0,DEBUG: Server-side error encountered
009_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T13:32:29.739404,2026-04-17T13:32:34.321847,4.582443,4.0,False,0,DEBUG: Server-side error encountered
018_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-04-17T13:32:35.323121,2026-04-17T13:39:07.215752,391.892631,97.0,False,0,Node.js v24.15.0
11_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:39:08.217043,2026-04-17T13:39:12.671528,4.454485,5.0,False,0,DEBUG: Server reported client-side error
12_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:39:13.672784,2026-04-17T13:39:18.189558,4.516774,4.0,False,0,DEBUG: Server reported client-side error
13_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:39:19.190829,2026-04-17T13:39:23.678540,4.487711,4.0,False,0,DEBUG: Server reported client-side error
18a_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T13:39:24.679877,2026-04-17T13:39:29.431552,4.751675,9.0,False,0,DEBUG: Server reported client-side error
20_search_chemical_names_in_japanese_ns.rq,"['https://sparql.rhea-db.org/sparql', 'https://data.allie.dbcls.jp/sparql']",2026-04-17T13:39:30.432913,2026-04-17T13:40:09.902107,39.469194,13.0,False,0,DEBUG: Server reported client-side error
3_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:40:10.903396,2026-04-17T13:40:15.485368,4.581972,4.0,False,0,DEBUG: Server reported client-side error
emi#examples011a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:40:16.486669,2026-04-17T13:40:21.094272,4.607603,4.0,False,0,DEBUG: Server-side error encountered
emi#examples011b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:40:22.095680,2026-04-17T13:40:26.791744,4.696064,4.0,False,0,DEBUG: Server-side error encountered
emi#examples019a_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:40:27.793093,2026-04-17T13:40:32.424258,4.631165,4.0,False,0,DEBUG: Server-side error encountered
emi#examples019b_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:40:33.425598,2026-04-17T13:40:38.010975,4.585377,4.0,False,0,DEBUG: Server-side error encountered
007_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://query.wikidata.org/sparql']",2026-04-17T13:40:38.011581,2026-04-17T13:40:42.682001,4.67042,4.0,False,0,DEBUG: Server-side error encountered
027-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:40:43.683271,2026-04-17T13:40:48.104639,4.421368,6.0,False,0,DEBUG: Server reported client-side error
028-biosodafrontend_ns.rq,"['https://www.bgee.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:40:49.105921,2026-04-17T13:40:53.497208,4.391287,6.0,False,0,DEBUG: Server reported client-side error
116_biosodafrontend_rabit_mouse_orthologs_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql']",2026-04-17T13:40:54.498717,2026-04-17T13:40:59.084417,4.5857,4.0,False,0,DEBUG: Server reported client-side error
117_biosodafrontend_glioblastoma_orthologs_rat_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-04-17T13:41:00.085736,2026-04-17T13:41:04.601214,4.515478,6.0,False,0,DEBUG: Server reported client-side error
118_biosodafrontend_rat_brain_human_cancer_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.omabrowser.org/sparql', 'https://www.bgee.org/sparql']",2026-04-17T13:41:05.602612,2026-04-17T13:41:10.147320,4.544708,6.0,False,0,DEBUG: Server reported client-side error
15-rat-TP53-biosodafrontend_ns.rq,"['https://sparql.omabrowser.org/sparql', 'https://sparql.uniprot.org/sparql']",2026-04-17T13:41:11.148686,2026-04-17T13:41:15.905862,4.757176,4.0,False,0,DEBUG: Server reported client-side error
emi#examples012_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:41:16.907159,2026-04-17T13:41:21.688373,4.781214,4.0,False,0,DEBUG: Server-side error encountered
emi#examples013_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:41:22.689716,2026-04-17T13:41:27.126756,4.43704,4.0,False,0,DEBUG: Server-side error encountered
emi#examples015_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:41:28.128083,2026-04-17T13:41:32.740935,4.612852,4.0,False,0,DEBUG: Server-side error encountered
emi#examples018_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:41:33.742252,2026-04-17T13:41:38.449390,4.707138,4.0,False,0,DEBUG: Server-side error encountered
emi#examples021_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://qlever.cs.uni']",2026-04-17T13:41:39.450723,2026-04-17T13:41:44.282305,4.831582,4.0,False,0,DEBUG: Server-side error encountered
002_ns.rq,"['https://biosoda.unil.ch/emi/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/wikidata']",2026-04-17T13:41:44.282683,2026-04-17T13:41:48.809453,4.52677,12.0,False,0,DEBUG: Server reported client-side error
52_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://sparql.rhea-db.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/idsm']",2026-04-17T13:41:49.810766,2026-04-17T13:41:54.293803,4.483037,5.0,False,0,DEBUG: Server reported client-side error
54_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T13:41:55.295136,2026-04-17T13:41:59.932108,4.636972,7.0,False,0,DEBUG: Server reported client-side error
60_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi', 'https://sparql.rhea-db.org/sparql']",2026-04-17T13:42:00.933600,2026-04-17T13:42:05.749196,4.815596,8.0,False,0,DEBUG: Server reported client-side error
70_enzymes_interacting_with_molecules_similar_to_dopamine_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T13:42:06.750486,2026-04-17T13:42:11.402847,4.652361,7.0,False,0,DEBUG: Server reported client-side error
71_enzymes_interacting_with_molecules_similar_to_dopamine_with_variants_related_to_disease_ns.rq,"['https://sparql.uniprot.org/sparql', 'https://idsm.elixir-czech.cz/sparql/endpoint/chebi']",2026-04-17T13:42:12.404280,2026-04-17T13:42:17.168914,4.764634,7.0,False,0,DEBUG: Server reported client-side error
